Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment _method 
8/22/2025,22:58,BKG104305,Cancelled by Customer,CUST4695,Auto,KR Puram,Majestic,,,Wrong Address,Wrong Address,,,,,,,,Credit Card
8/21/2025,23:38,BKG104306,Cancelled by Customer,CUST8742,Prime Plus,Marathahalli,Marathahalli,,,AC is not working,AC is not working,,,,,,,,UPI
8/4/2025,5:12,BKG104307,Success,CUST6462,Prime SUV,Hosakerehalli,Domlur,8,11,,,,,,818.78,30.33,3.5,4.9,Debit Card
8/14/2025,1:02,BKG104308,Success,CUST2842,Prime Plus,Sadashivanagar,Sadashivanagar,10,7,,,,,,302.8,35.53,3.6,3.7,Cash
8/12/2025,19:25,BKG104309,Success,CUST6388,Bike,Yeshwanthpur,Kudlu Gate,4,10,,,,,,201.45,47.46,3.3,4.9,Credit Card
8/23/2025,13:34,BKG104310,Success,CUST8814,Prime SUV,Hebbal,Lavelle Road,9,5,,,,,,150.01,10.68,4.1,3.3,Wallet
8/15/2025,0:02,BKG104311,Cancelled by Customer,CUST5777,Auto,Bannerghatta Road,Frazer Town,,,Wrong Address,Wrong Address,,,,,,,,Credit Card
8/2/2025,21:20,BKG104312,Success,CUST1224,Prime SUV,Ulsoor,Kadubeesanahalli,3,7,,,,,,1313.32,27.73,3.5,4.9,Cash
8/20/2025,6:21,BKG104313,Cancelled by Driver,CUST2940,eBike,Bannerghatta Road,Nagarbhavi,,,,,Personal & Car related issues,,,,,,,UPI
8/1/2025,13:54,BKG104314,Success,CUST7646,Mini,Indiranagar,Shanti Nagar,10,12,,,,,,744.26,15.57,3.5,4.8,Cash
8/26/2025,1:47,BKG104315,Success,CUST5298,eBike,Bellandur,Rajajinagar,5,15,,,,,,430.83,19.8,4.7,3.2,UPI
8/7/2025,10:58,BKG104316,Success,CUST5729,Mini,RT Nagar,Chamarajpet,9,9,,,,,,935.29,16.98,3.8,4,Debit Card
8/24/2025,20:08,BKG104317,Success,CUST8411,Mini,Sarjapur Road,JP Nagar,2,10,,,,,,1337.31,13.48,4.9,4.9,UPI
8/15/2025,1:02,BKG104318,Success,CUST4794,eBike,Cunningham Road,Bannerghatta Road,5,18,,,,,,369.17,28.25,4.4,4.6,Wallet
8/21/2025,20:56,BKG104319,Success,CUST2746,Mini,Vijayanagar,Hebbal,4,6,,,,,,78.67,4.96,4.2,4.6,UPI
8/16/2025,21:15,BKG104320,Success,CUST2134,Prime SUV,BTM Layout,Wilson Garden,7,7,,,,,,1306.03,6.76,4.3,4.4,Debit Card
8/30/2025,10:02,BKG104321,Success,CUST7073,Prime SUV,Seshadripuram,Hennur,10,8,,,,,,1412.91,8.77,3.8,3.8,Cash
8/28/2025,0:50,BKG104322,Success,CUST4698,Mini,Indiranagar,Richmond Town,3,7,,,,,,193.24,37.31,3,3.4,Debit Card
8/24/2025,10:12,BKG104323,Success,CUST9765,Auto,Banashankari,Lavelle Road,5,18,,,,,,957.1,44.12,3.3,3.5,Wallet
8/21/2025,6:34,BKG104324,Success,CUST5543,Auto,Hebbal,Bommanahalli,6,6,,,,,,1143.61,48.08,3.1,3.2,UPI
8/11/2025,18:12,BKG104325,Success,CUST5255,Mini,Kadubeesanahalli,Banashankari,4,7,,,,,,764.8,7.79,4.7,4.1,Credit Card
8/28/2025,3:36,BKG104326,Cancelled by Driver,CUST6984,Auto,Frazer Town,Chickpet,,,,,Customer related issue,,,,,,,Cash
8/16/2025,20:55,BKG104327,Incomplete,CUST1220,Prime SUV,Malleswaram,Majestic,,,,,,Customer Demand,Customer Demand,,,,,Cash
8/5/2025,9:52,BKG104328,Success,CUST3985,Mini,Frazer Town,Sarjapur Road,5,5,,,,,,1374.87,31.12,4.5,3.3,Cash
8/13/2025,23:14,BKG104329,Success,CUST2071,Bike,Rajajinagar,Yeshwanthpur,5,16,,,,,,1347.16,1.95,4.9,3.9,Wallet
8/1/2025,9:07,BKG104330,Cancelled by Customer,CUST3392,Mini,Ulsoor,Vijayanagar,,,Wrong Address,Wrong Address,,,,,,,,UPI
8/12/2025,0:32,BKG104331,Success,CUST1271,Prime SUV,Hennur,Indiranagar,5,10,,,,,,1343.72,41.09,3.1,3,Credit Card
8/23/2025,7:26,BKG104332,Success,CUST4514,Bike,Hennur,Ulsoor,9,17,,,,,,1372.05,22.74,4.6,3.1,Credit Card
8/5/2025,14:56,BKG104333,Success,CUST5619,Bike,Bellandur,Mahadevapura,5,19,,,,,,1392.97,19.38,4.7,3.4,Wallet
8/25/2025,23:24,BKG104334,Success,CUST1674,Auto,Chickpet,Chamarajpet,5,6,,,,,,1219.04,18.15,4.1,3.4,Credit Card
8/13/2025,6:48,BKG104335,Cancelled by Driver,CUST4175,Prime Sedan,Bannerghatta Road,Shanti Nagar,,,,,Customer related issue,,,,,,,Cash
8/29/2025,7:29,BKG104336,Success,CUST5762,Prime SUV,Bellandur,Indiranagar,5,19,,,,,,943.11,23.02,5,3.4,Wallet
8/27/2025,13:25,BKG104337,Incomplete,CUST8557,Mini,MG Road,Horamavu,,,,,,Vehicle Breakdown,Vehicle Breakdown,,,,,Credit Card
8/18/2025,19:02,BKG104338,Success,CUST2821,Prime Plus,Basavanagudi,Domlur,2,5,,,,,,485.34,14.93,3.9,3.4,Debit Card
8/27/2025,14:16,BKG104339,Cancelled by Driver,CUST9160,Mini,Vijayanagar,Basaveshwaranagar,,,,,Personal & Car related issues,,,,,,,Debit Card
8/16/2025,0:30,BKG104340,Success,CUST5135,Prime Plus,MG Road,Indiranagar,9,15,,,,,,353.36,47.19,3.6,4.2,Debit Card
8/28/2025,4:25,BKG104341,Cancelled by Customer,CUST6315,Prime Plus,Hosakerehalli,Shanti Nagar,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Debit Card
8/28/2025,1:28,BKG104342,Success,CUST6822,Prime Plus,Shanti Nagar,Hoodi,2,18,,,,,,830.12,5.67,3.8,3.5,Wallet
8/12/2025,3:18,BKG104343,Cancelled by Customer,CUST5536,Prime Plus,Peenya,Sadashivanagar,,,AC is not working,AC is not working,,,,,,,,Credit Card
8/30/2025,0:41,BKG104344,Success,CUST7529,Prime Plus,Frazer Town,Marathahalli,7,6,,,,,,280.96,34.35,3.3,3.3,Cash
8/11/2025,3:09,BKG104345,Success,CUST1650,Bike,Basaveshwaranagar,Horamavu,3,14,,,,,,643.58,20.81,4.8,4.4,Cash
8/3/2025,0:12,BKG104346,Success,CUST4903,Prime Plus,Bommanahalli,Horamavu,10,15,,,,,,316.53,29.71,4.4,3.9,Wallet
8/25/2025,22:10,BKG104347,Success,CUST7260,Mini,Lavelle Road,Bellandur,5,5,,,,,,980.91,39.91,4.3,3.3,UPI
8/21/2025,17:56,BKG104348,Success,CUST5900,Prime Plus,Banashankari,Kengeri,10,19,,,,,,1272,19.33,4.1,4.3,Cash
8/12/2025,16:36,BKG104349,Cancelled by Driver,CUST3397,Bike,Shivaji Nagar,Kadubeesanahalli,,,,,Personal & Car related issues,,,,,,,Cash
8/25/2025,13:03,BKG104350,Success,CUST7723,Prime SUV,Brookefield,Mahadevapura,6,9,,,,,,1431.18,35.97,3.5,4.9,Debit Card
8/27/2025,8:07,BKG104351,Cancelled by Customer,CUST3028,Mini,RT Nagar,Jayanagar,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,Wallet
8/30/2025,11:14,BKG104352,Success,CUST3906,Prime SUV,Richmond Town,Domlur,6,11,,,,,,1194.29,47.23,4.3,4.2,UPI
8/29/2025,6:38,BKG104353,Cancelled by Customer,CUST4505,eBike,Jayanagar,Vijayanagar,,,Change of plans,Change of plans,,,,,,,,Wallet
8/25/2025,3:31,BKG104354,Success,CUST2448,eBike,Indiranagar,Shanti Nagar,2,12,,,,,,359.65,33.99,3.1,3.3,UPI
8/15/2025,23:28,BKG104355,Cancelled by Driver,CUST6502,Bike,RT Nagar,RT Nagar,,,,,The customer was coughing/sick,,,,,,,Wallet
8/3/2025,18:40,BKG104356,Success,CUST4595,Prime Plus,Frazer Town,Horamavu,3,14,,,,,,1057.8,11.07,4.9,4.3,UPI
8/2/2025,3:04,BKG104357,Cancelled by Driver,CUST4070,Prime Sedan,HSR Layout,Jayanagar,,,,,More than permitted people in there,,,,,,,Wallet
8/25/2025,2:13,BKG104358,Cancelled by Customer,CUST6455,eBike,Chickpet,Kadubeesanahalli,,,Change of plans,Change of plans,,,,,,,,Debit Card
8/25/2025,15:19,BKG104359,Cancelled by Driver,CUST7163,Mini,Ulsoor,Majestic,,,,,Personal & Car related issues,,,,,,,Wallet
8/16/2025,6:42,BKG104360,Success,CUST2791,Prime Plus,Jayanagar,MG Road,5,19,,,,,,1200.53,16.13,3.7,4.5,Debit Card
8/1/2025,8:10,BKG104361,Success,CUST9474,Auto,Vijayanagar,Rajajinagar,8,13,,,,,,746.6,33.12,3.7,3.1,Credit Card
8/19/2025,4:33,BKG104362,Cancelled by Driver,CUST4427,eBike,Domlur,Whitefield,,,,,Customer related issue,,,,,,,UPI
8/21/2025,10:03,BKG104363,Cancelled by Customer,CUST2316,Bike,Sadashivanagar,Koramangala,,,AC is not working,AC is not working,,,,,,,,UPI
8/8/2025,11:06,BKG104364,Success,CUST8454,Mini,BTM Layout,Hennur,8,8,,,,,,767.94,17.17,3.7,4,Credit Card
8/22/2025,21:39,BKG104365,Success,CUST3753,Bike,Banashankari,Sadashivanagar,3,10,,,,,,1167.31,28.66,3.2,3.6,Wallet
8/18/2025,5:44,BKG104366,Cancelled by Customer,CUST3893,Mini,Mahadevapura,Majestic,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Cash
8/15/2025,3:15,BKG104367,Success,CUST8365,eBike,Yeshwanthpur,Hennur,3,16,,,,,,501.55,21.62,3.2,3,Cash
8/26/2025,18:40,BKG104368,Cancelled by Customer,CUST2924,Mini,Basaveshwaranagar,Horamavu,,,Change of plans,Change of plans,,,,,,,,Cash
8/13/2025,23:44,BKG104369,Success,CUST7933,Bike,Domlur,Ulsoor,5,18,,,,,,1444.96,35.64,4.1,4.8,Credit Card
8/30/2025,7:07,BKG104370,Cancelled by Customer,CUST4693,Mini,Majestic,Peenya,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,UPI
8/13/2025,20:47,BKG104371,Cancelled by Driver,CUST2111,Prime SUV,Domlur,Chickpet,,,,,Personal & Car related issues,,,,,,,Debit Card
8/3/2025,15:13,BKG104372,Success,CUST6549,Mini,Hoodi,Banashankari,6,15,,,,,,236.53,39.83,3.2,3.9,Debit Card
8/21/2025,12:35,BKG104373,Success,CUST4343,eBike,Sadashivanagar,Sarjapur Road,8,9,,,,,,869.18,38.03,4.4,4.2,Credit Card
8/4/2025,20:11,BKG104374,Cancelled by Driver,CUST6766,Mini,Hennur,Koramangala,,,,,Personal & Car related issues,,,,,,,Cash
8/7/2025,13:35,BKG104375,Success,CUST2816,Prime Sedan,Shivaji Nagar,Banashankari,3,14,,,,,,563.58,49.33,4.4,3.1,Debit Card
8/11/2025,12:16,BKG104376,Success,CUST3689,Auto,Richmond Town,Electronic City,3,9,,,,,,1190.35,4.56,4.8,3.8,Cash
8/7/2025,13:52,BKG104377,Cancelled by Customer,CUST1525,Auto,Frazer Town,Hebbal,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,Debit Card
8/4/2025,19:24,BKG104378,Cancelled by Driver,CUST7325,Prime SUV,Vijayanagar,Bellandur,,,,,The customer was coughing/sick,,,,,,,Cash
8/26/2025,17:02,BKG104379,Success,CUST5420,Bike,Koramangala,RT Nagar,3,11,,,,,,291.19,43.52,4.6,3.9,Cash
8/18/2025,14:56,BKG104380,Cancelled by Driver,CUST9445,Bike,Hebbal,JP Nagar,,,,,Customer related issue,,,,,,,Credit Card
8/29/2025,14:44,BKG104381,Incomplete,CUST1539,Mini,RT Nagar,Horamavu,,,,,,Customer Demand,Customer Demand,,,,,Wallet
8/3/2025,7:56,BKG104382,Success,CUST1842,Prime Plus,BTM Layout,Mahadevapura,10,13,,,,,,1493.8,19.83,4,4.4,UPI
8/28/2025,1:50,BKG104383,Success,CUST9076,Mini,Nagarbhavi,Sarjapur Road,9,12,,,,,,1128.08,34.32,4.6,3.8,Credit Card
8/2/2025,3:31,BKG104384,Success,CUST3402,Bike,Richmond Town,Rajajinagar,6,19,,,,,,365.68,25.79,4.4,4.8,Debit Card
8/29/2025,6:13,BKG104385,Success,CUST8103,Prime Plus,MG Road,KR Puram,9,8,,,,,,1228.16,14.64,4,4.6,Cash
8/8/2025,16:18,BKG104386,Success,CUST4973,Mini,Marathahalli,Frazer Town,8,17,,,,,,1020.09,12.96,4.4,4.1,Debit Card
8/19/2025,0:53,BKG104387,Success,CUST9337,Auto,Marathahalli,KR Puram,8,6,,,,,,1302.84,42.29,3.2,4.3,Debit Card
8/22/2025,6:57,BKG104388,Success,CUST9094,Mini,Chickpet,Lavelle Road,10,17,,,,,,100.44,11.14,3.7,4.4,Cash
8/29/2025,10:34,BKG104389,Incomplete,CUST4419,Prime SUV,Nagarbhavi,Banashankari,,,,,,Vehicle Breakdown,Vehicle Breakdown,,,,,Debit Card
8/19/2025,8:45,BKG104390,Success,CUST4558,Prime Plus,Domlur,Domlur,6,10,,,,,,709.18,46.74,4.1,3.1,Debit Card
8/3/2025,3:52,BKG104391,Success,CUST9038,eBike,Hoodi,Sadashivanagar,2,19,,,,,,1340.44,27.03,4.7,4.5,Credit Card
8/17/2025,15:37,BKG104392,Success,CUST5592,Prime Sedan,Sadashivanagar,Kengeri,5,18,,,,,,1474.46,30.42,3.8,3.5,Debit Card
8/12/2025,3:09,BKG104393,Success,CUST8123,Prime Sedan,Kadubeesanahalli,Richmond Town,10,13,,,,,,595.92,19.74,4,4.7,Wallet
8/12/2025,22:52,BKG104394,Cancelled by Customer,CUST7044,Auto,Vijayanagar,Wilson Garden,,,Wrong Address,Wrong Address,,,,,,,,UPI
8/24/2025,4:17,BKG104395,Success,CUST4992,Auto,Wilson Garden,Whitefield,7,9,,,,,,711.68,49.47,4.9,3.7,UPI
8/24/2025,19:46,BKG104396,Cancelled by Customer,CUST2148,Bike,Indiranagar,Horamavu,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,Wallet
8/12/2025,17:46,BKG104397,Success,CUST2970,Prime Plus,Hoodi,JP Nagar,2,14,,,,,,851.11,7.98,3.1,3.1,UPI
8/29/2025,10:32,BKG104398,Success,CUST6613,Prime Plus,MG Road,HSR Layout,3,7,,,,,,1001.6,13.16,4,4,Cash
8/24/2025,5:59,BKG104399,Success,CUST5086,Bike,Mahadevapura,Shanti Nagar,2,12,,,,,,844.88,26.1,3.8,4.5,Debit Card
8/29/2025,15:12,BKG104400,Success,CUST2787,Mini,Nagawara,Nagawara,3,13,,,,,,174.04,24.54,3.5,5,Cash
8/17/2025,20:00,BKG104401,Incomplete,CUST1640,Bike,Electronic City,Horamavu,,,,,,Other Issue,Other Issue,,,,,Credit Card
8/31/2025,12:58,BKG104402,Success,CUST1532,Auto,Whitefield,Bommanahalli,3,18,,,,,,1308.8,14.03,4.8,3.7,Wallet
8/22/2025,11:02,BKG104403,Cancelled by Driver,CUST3375,Mini,Chickpet,Basavanagudi,,,,,Personal & Car related issues,,,,,,,Wallet
8/4/2025,10:52,BKG104404,Success,CUST7422,Bike,Basavanagudi,Nagarbhavi,9,10,,,,,,673.51,4.39,3.8,3.5,UPI
8/4/2025,3:34,BKG104405,Success,CUST1873,eBike,Horamavu,Ulsoor,10,11,,,,,,658.73,5.96,4.2,3.4,Credit Card
8/6/2025,8:23,BKG104406,Success,CUST9378,Prime Sedan,Kadubeesanahalli,Hosakerehalli,6,8,,,,,,374.75,7.37,4.8,4.6,Credit Card
8/19/2025,7:34,BKG104407,Success,CUST1099,Bike,Seshadripuram,Bommanahalli,8,16,,,,,,85.31,23.21,4.8,3.7,Wallet
8/26/2025,18:09,BKG104408,Incomplete,CUST8850,eBike,Hennur,Wilson Garden,,,,,,Vehicle Breakdown,Vehicle Breakdown,,,,,Cash
8/10/2025,15:32,BKG104409,Cancelled by Customer,CUST3316,Prime SUV,HSR Layout,Whitefield,,,Wrong Address,Wrong Address,,,,,,,,UPI
8/11/2025,5:08,BKG104410,Success,CUST9748,Auto,HSR Layout,Basavanagudi,2,6,,,,,,1038.56,23.75,4.7,3.2,Cash
8/12/2025,19:55,BKG104411,Cancelled by Customer,CUST5897,Bike,Frazer Town,Kudlu Gate,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Cash
8/23/2025,17:57,BKG104412,Cancelled by Driver,CUST5505,Auto,KR Puram,Ulsoor,,,,,More than permitted people in there,,,,,,,UPI
8/18/2025,6:56,BKG104413,Success,CUST9565,Auto,Kudlu Gate,MG Road,9,8,,,,,,1378.76,5.12,4.1,4.5,Wallet
8/8/2025,9:58,BKG104414,Success,CUST1930,Prime Sedan,Banashankari,Ulsoor,6,15,,,,,,1078.14,10.93,3.6,4,Debit Card
8/28/2025,3:23,BKG104415,Success,CUST3417,Mini,Hosakerehalli,Bommanahalli,10,17,,,,,,671.17,3.67,3.9,3.4,UPI
8/10/2025,9:54,BKG104416,Success,CUST1665,Mini,Kudlu Gate,Bannerghatta Road,5,20,,,,,,1297.28,17.71,3.1,3.8,Cash
8/30/2025,12:43,BKG104417,Success,CUST8970,Prime Plus,Kengeri,Indiranagar,6,5,,,,,,1188.32,23.21,3.2,4,Credit Card
8/25/2025,7:50,BKG104418,Cancelled by Customer,CUST1656,Auto,Wilson Garden,Malleswaram,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,Cash
8/6/2025,8:59,BKG104419,Success,CUST9267,Mini,Frazer Town,Mahadevapura,5,19,,,,,,305.78,35.32,4.1,4.5,Cash
8/29/2025,5:30,BKG104420,Success,CUST2483,Bike,Shanti Nagar,BTM Layout,8,5,,,,,,1033.28,33.86,4.1,4.2,UPI
8/9/2025,6:30,BKG104421,Cancelled by Customer,CUST2393,eBike,Basaveshwaranagar,Vijayanagar,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,Cash
8/6/2025,15:34,BKG104422,Success,CUST8357,Bike,Mahadevapura,Koramangala,4,8,,,,,,1117.6,18.65,4.6,4.6,Cash
8/7/2025,5:07,BKG104423,Cancelled by Customer,CUST4143,Mini,Ulsoor,JP Nagar,,,AC is not working,AC is not working,,,,,,,,Credit Card
8/22/2025,17:44,BKG104424,Success,CUST2297,Prime Sedan,Bannerghatta Road,Hennur,6,19,,,,,,1307,23.41,4.1,4.1,Credit Card
8/18/2025,5:38,BKG104425,Success,CUST1810,eBike,Kadubeesanahalli,Shanti Nagar,4,11,,,,,,924.27,27.11,3.2,4,Debit Card
8/13/2025,0:41,BKG104426,Success,CUST5608,Prime Plus,Domlur,Marathahalli,4,13,,,,,,1369.49,14.33,3.4,4,Credit Card
8/26/2025,9:23,BKG104427,Success,CUST2664,Mini,Malleswaram,Domlur,2,9,,,,,,1214.99,3.27,4.8,3.6,Credit Card
8/19/2025,9:24,BKG104428,Success,CUST2522,Prime Sedan,Electronic City,Hebbal,10,6,,,,,,965.81,30.97,3.8,3,Credit Card
8/3/2025,22:36,BKG104429,Cancelled by Customer,CUST1170,Bike,Yeshwanthpur,Nagarbhavi,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,UPI
8/18/2025,9:07,BKG104430,Incomplete,CUST6378,Prime Plus,Majestic,Wilson Garden,,,,,,Vehicle Breakdown,Vehicle Breakdown,,,,,Cash
8/18/2025,20:50,BKG104431,Success,CUST3515,Bike,BTM Layout,Shanti Nagar,10,7,,,,,,537.22,3.06,5,4,UPI
8/13/2025,15:55,BKG104432,Success,CUST7709,Mini,Chamarajpet,Yeshwanthpur,6,14,,,,,,684.89,16.25,3,4.7,UPI
8/28/2025,17:19,BKG104433,Cancelled by Customer,CUST9649,Prime SUV,JP Nagar,Frazer Town,,,Wrong Address,Wrong Address,,,,,,,,Cash
8/24/2025,15:55,BKG104434,Success,CUST2080,Auto,Wilson Garden,Shivaji Nagar,7,9,,,,,,1403.04,43.7,3.5,4.6,Debit Card
8/16/2025,21:02,BKG104435,Success,CUST7055,Auto,Horamavu,Sadashivanagar,5,12,,,,,,1338.46,35.3,4.3,3.3,UPI
8/16/2025,17:32,BKG104436,Success,CUST2523,Mini,Sadashivanagar,Sarjapur Road,5,10,,,,,,1014.72,48.59,3.4,3.7,Debit Card
8/29/2025,7:29,BKG104437,Success,CUST5676,eBike,Kadubeesanahalli,Basavanagudi,6,17,,,,,,948.72,3.01,3.3,4,UPI
8/31/2025,9:15,BKG104438,Success,CUST6579,eBike,Brookefield,Frazer Town,4,11,,,,,,76.02,42.54,3.4,4.9,Credit Card
8/7/2025,23:14,BKG104439,Success,CUST1434,Bike,Hosakerehalli,Chickpet,5,14,,,,,,467.84,1.6,3.1,3.2,Wallet
8/29/2025,5:35,BKG104440,Cancelled by Customer,CUST8271,Prime Plus,Nagawara,Banashankari,,,AC is not working,AC is not working,,,,,,,,Credit Card
8/4/2025,1:25,BKG104441,Cancelled by Customer,CUST8717,Auto,Ulsoor,Majestic,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Credit Card
8/19/2025,18:10,BKG104442,Success,CUST8268,Auto,Chamarajpet,Kengeri,6,18,,,,,,719.15,9.36,4.6,4.6,Cash
8/4/2025,23:16,BKG104443,Success,CUST8801,Prime Plus,Cunningham Road,Majestic,6,16,,,,,,1042.15,43.31,3.9,3.7,Wallet
8/19/2025,12:39,BKG104444,Success,CUST1245,Bike,Bannerghatta Road,KR Puram,6,13,,,,,,1470.64,32.36,3.7,3.1,Cash
8/16/2025,15:29,BKG104445,Success,CUST4154,Mini,Vijayanagar,Mahadevapura,3,8,,,,,,241.47,31.1,3.2,4.1,UPI
8/1/2025,8:07,BKG104446,Cancelled by Customer,CUST2163,Mini,Koramangala,Peenya,,,Wrong Address,Wrong Address,,,,,,,,Wallet
8/11/2025,1:24,BKG104447,Success,CUST5926,Prime Sedan,Chickpet,HSR Layout,2,10,,,,,,519.17,24.6,4.2,4.4,UPI
8/31/2025,1:34,BKG104448,Cancelled by Driver,CUST6629,eBike,Seshadripuram,Kengeri,,,,,Personal & Car related issues,,,,,,,UPI
8/16/2025,2:25,BKG104449,Cancelled by Driver,CUST2145,Prime Sedan,MG Road,Bannerghatta Road,,,,,More than permitted people in there,,,,,,,Debit Card
8/22/2025,5:13,BKG104450,Cancelled by Driver,CUST4580,Bike,Kengeri,Lavelle Road,,,,,Personal & Car related issues,,,,,,,Cash
8/28/2025,1:34,BKG104451,Success,CUST4319,Prime Sedan,Chickpet,Lavelle Road,7,18,,,,,,1422.93,6.33,4.2,4.5,Debit Card
8/6/2025,7:54,BKG104452,Success,CUST2626,Prime Sedan,Sarjapur Road,Domlur,9,12,,,,,,1224.41,5.04,4.3,4.6,Debit Card
8/14/2025,20:42,BKG104453,Success,CUST4945,Prime SUV,Shanti Nagar,Wilson Garden,9,17,,,,,,362.34,6.53,3.1,3.5,Cash
8/23/2025,10:15,BKG104454,Success,CUST2506,Mini,KR Puram,Nagawara,8,6,,,,,,344.1,4.12,3.1,3.4,UPI
8/9/2025,12:43,BKG104455,Incomplete,CUST7316,Bike,Seshadripuram,Wilson Garden,,,,,,Vehicle Breakdown,Vehicle Breakdown,,,,,UPI
8/23/2025,7:56,BKG104456,Cancelled by Customer,CUST8828,Mini,Sadashivanagar,Sadashivanagar,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,UPI
8/31/2025,12:42,BKG104457,Incomplete,CUST5198,Prime Plus,HSR Layout,Brookefield,,,,,,Vehicle Breakdown,Vehicle Breakdown,,,,,Credit Card
8/20/2025,13:26,BKG104458,Success,CUST2237,Bike,Peenya,Yeshwanthpur,3,10,,,,,,1163.52,24.61,3.6,3.1,Credit Card
8/24/2025,21:01,BKG104459,Success,CUST3718,eBike,Kadubeesanahalli,Basaveshwaranagar,4,8,,,,,,302.76,30.27,4.7,4.4,Cash
8/20/2025,17:11,BKG104460,Cancelled by Customer,CUST7834,eBike,Shivaji Nagar,RT Nagar,,,Change of plans,Change of plans,,,,,,,,Cash
8/15/2025,22:28,BKG104461,Success,CUST4365,Prime Plus,Kudlu Gate,Bellandur,5,7,,,,,,870.53,28.51,3.7,4.6,Credit Card
8/26/2025,17:31,BKG104462,Incomplete,CUST8428,Prime Sedan,Kengeri,Koramangala,,,,,,Other Issue,Other Issue,,,,,Credit Card
8/30/2025,9:07,BKG104463,Success,CUST9807,Prime SUV,Basaveshwaranagar,Kengeri,10,8,,,,,,168.47,11.94,3.5,3.5,Wallet
8/19/2025,20:44,BKG104464,Cancelled by Customer,CUST2842,Prime SUV,Bannerghatta Road,Chickpet,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Credit Card
8/27/2025,15:01,BKG104465,Success,CUST2240,eBike,Majestic,Frazer Town,4,13,,,,,,873.89,36.03,3.3,4.9,Debit Card
8/30/2025,17:10,BKG104466,Success,CUST2977,Mini,Nagawara,Mahadevapura,5,15,,,,,,1303.03,46.07,3,3.3,Cash
8/8/2025,15:24,BKG104467,Cancelled by Customer,CUST8229,Mini,Shanti Nagar,Horamavu,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,Cash
8/21/2025,8:53,BKG104468,Success,CUST9403,eBike,Hennur,Majestic,5,15,,,,,,192.45,31.24,4.1,4.6,Wallet
8/13/2025,17:45,BKG104469,Cancelled by Driver,CUST6661,Bike,Majestic,MG Road,,,,,The customer was coughing/sick,,,,,,,Cash
8/22/2025,17:51,BKG104470,Success,CUST3765,Bike,Malleswaram,Frazer Town,7,9,,,,,,1224.57,8.68,4,4,Debit Card
8/9/2025,13:10,BKG104471,Cancelled by Customer,CUST1762,Auto,Peenya,Domlur,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,UPI
8/12/2025,15:17,BKG104472,Success,CUST9770,Prime Plus,Nagawara,Chickpet,6,11,,,,,,371.79,5.82,4,5,Debit Card
8/10/2025,1:25,BKG104473,Cancelled by Customer,CUST2041,Prime Sedan,Majestic,Whitefield,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,Cash
8/12/2025,6:47,BKG104474,Success,CUST9851,Prime Sedan,Hebbal,Marathahalli,4,12,,,,,,849.58,14.32,3.3,3.1,Wallet
8/28/2025,4:41,BKG104475,Success,CUST5287,Bike,Koramangala,Chickpet,4,8,,,,,,1170.69,12.97,3.3,4.7,Cash
8/31/2025,22:26,BKG104476,Success,CUST4152,Prime Plus,Wilson Garden,Peenya,2,11,,,,,,219.85,21.3,4.5,4.3,UPI
8/11/2025,4:36,BKG104477,Success,CUST2187,Prime SUV,KR Puram,Domlur,4,6,,,,,,1327.17,33.62,4.9,3.9,Cash
8/27/2025,6:56,BKG104478,Success,CUST9796,eBike,Chickpet,Lavelle Road,3,14,,,,,,530.28,27.17,3.1,4.5,UPI
8/17/2025,15:37,BKG104479,Success,CUST3670,Bike,Nagarbhavi,Hennur,3,11,,,,,,423.84,4.87,3.4,4.1,UPI
8/28/2025,22:31,BKG104480,Success,CUST7705,Bike,Chamarajpet,Wilson Garden,8,20,,,,,,486.6,33.31,4.1,4.7,Wallet
8/15/2025,5:48,BKG104481,Success,CUST1844,Prime SUV,Majestic,Cunningham Road,6,16,,,,,,108.09,15.14,3.2,4.2,Wallet
8/29/2025,10:46,BKG104482,Success,CUST8225,Mini,Basavanagudi,Ulsoor,6,12,,,,,,1202.37,42.74,3.4,4.5,Cash
